"index","subj_idx","Sex","BirthYear","Education","shapeFileName","shape","shapeEn","shapeName","shapeNameEn","characterName","characterNameEn","misNum","correctResp","subjResp","series","condition","block","blockType","trial","response","acc","rt","time_elapsed"
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"745",1900292
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"675.6",1902183
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1054.8",1904444
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"567.9",1906228
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"120.9",1907556
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"811.9",1909580
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"457.3",1911244
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"19.9",1912468
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"611.6",1914292
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"584",1916084
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"622.8",1917916
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"870.1",1919996
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"633.1",1921844
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"44.6",1923100
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"958.3",1925268
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"875",1927351
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1186.1",1929740
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"726.5",1931675
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"170.3",1933051
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"124.8",1934387
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"999.6",1936595
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"573.9",1938371
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"594.6",1940171
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"630.9",1942019
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"789",1944011
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"678.5",1945899
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1050.4",1948163
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1016.5",1950388
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"908.7",2005932
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"655.4",2007804
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"687",2009700
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"602.4",2011516
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"715.7",2013444
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1186.9",2015835
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"489.8",2017531
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"574.4",2019315
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"625.3",2021147
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"850.8",2023204
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"803.4",2025220
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"756.2",2027180
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"687.5",2029084
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"772.3",2031068
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"510.8",2032787
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"595.6",2034588
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"34.8",2035828
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"479.4",2037524
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"498.3",2039236
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"46.4",2040483
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"181.1",2041868
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"120.4",2043204
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"19.8",2044436
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"123.7",2045772
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"173.7",2047156
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"923.6",2049292
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"629",2051124
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"948.7",2053276
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1080.3",2055571
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"885.8",2057660
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1212.4",2060084
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"903.6",2062195
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1135.6",2064540
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"767",2066516
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"771",2068500
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"773.1",2070483
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"840.9",2072539
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1173.3",2074915
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"753.7",2076876
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"708.8",2078795
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"624.2",2080627
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"907.5",2082747
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1189.3",2085139
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"776",2087123
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"770.2",2089099
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"750.3",2091060
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"81.9",2092355
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"128.5",2093692
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"22.3",2094931
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"56.9",2096195
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"6",2097411
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"72.3",2098691
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"495.9",2100403
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"52.6",2101675
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"633.2",2103515
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1076.1",2105795
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"639.3",2107652
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"581.1",2109443
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1937.9",2112596
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"1166.9",2114971
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"783.1",2116959
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"1731.7",2119899
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"624.6",2121740
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"695.8",2123644
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"683.4",2125532
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"856",2127604
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"834.6",2129652
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"870.6",2131732
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"536.8",2133476
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"539.8",2135228
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"723.8",2137164
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"783.6",2139156
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"641.4",2141012
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"565.4",2142780
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"551.8",2144548
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"643.1",2146404
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"878.2",2148492
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"642.2",2150340
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"636.2",2152180
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1039.3",2154428
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"567.3",2156204
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"826.3",2158244
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"592.4",2160044
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"733.9",2161989
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"527.3",2163724
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"593.8",2165524
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","n",0,"mismatch",NA,"formal",NA,0,0,"939.4",2167667
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"812.4",2169691
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"591.7",2171499
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"927.7",2173639
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"764.9",2175620
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1252.9",2178084
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"三角形","三角形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1302.2",2180596
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"1144.7",2182948
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1348.2",2185499
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,1,"n","m",0,"match",NA,"formal",NA,0,0,"702.2",2187412
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"605",2900236
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"圆形","圆形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"648.8",2902100
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"625.8",2903955
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"566.1",2905739
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"512",2907460
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"正方形","正方形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"572.4",2909236
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"五边形","五边形",NA,NA,1,"m","m",0,"mismatch",NA,"formal",NA,1,1,"889",2911348
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"596",2913155
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,1,"n","n",0,"match",NA,"formal",NA,1,1,"526.5",2914892
